,0
11994,0.03
11995,-0.15
11996,0.98
11997,-0.01
11998,-0.14
11999,1.02
12000,0.01
12001,-0.19
12002,0.99
12003,0.04
12004,-0.15
12005,0.98
12006,-0.03
12007,-0.15
12008,1.03
12009,0.02
12010,-0.19
12011,0.99
12012,0.03
12013,-0.14
12014,0.98
12015,-0.03
12016,-0.16
12017,1.03
12018,0.03
12019,-0.19
12020,0.98
12021,0.02
12022,-0.13
12023,0.99
12024,-0.03
12025,-0.17
12026,1.02
12027,0.03
12028,-0.18
12029,0.98
12030,0.01
12031,-0.14
12032,1.0
12033,-0.01
12034,-0.17
12035,1.01
12036,0.03
12037,-0.16
12038,0.99
12039,0.0
12040,-0.15
12041,1.0
12042,-0.0
12043,-0.17
12044,1.0
12045,0.02
12046,-0.15
12047,1.0
12048,0.0
12049,-0.17
12050,1.0
12051,0.01
12052,-0.16
12053,1.0
12054,0.01
12055,-0.15
12056,1.0
12057,0.01
12058,-0.18
12059,1.0
12060,0.02
12061,-0.15
12062,0.99
12063,-0.0
12064,-0.16
12065,1.01
12066,0.02
12067,-0.19
12068,0.99
12069,0.01
12070,-0.13
12071,1.0
12072,-0.01
12073,-0.17
12074,1.02
12075,0.03
12076,-0.18
12077,0.98
12078,-0.0
12079,-0.13
12080,1.01
12081,-0.01
12082,-0.18
12083,1.01
12084,0.04
12085,-0.17
12086,0.97
12087,-0.01
12088,-0.13
12089,1.01
12090,-0.0
12091,-0.19
12092,1.01
12093,0.04
12094,-0.16
12095,0.97
12096,0.04
12097,-0.14
12098,0.98
12099,-0.04
12100,-0.15
12101,1.02
12102,0.03
12103,-0.19
12104,0.99
12105,0.03
12106,-0.13
12107,0.99
12108,-0.04
12109,-0.17
12110,1.02
12111,0.04
12112,-0.18
12113,0.98
12114,0.01
12115,-0.13
12116,1.0
12117,-0.03
12118,-0.18
12119,1.01
12120,0.05
12121,-0.17
12122,0.98
12123,-0.0
12124,-0.13
12125,1.0
12126,-0.01
12127,-0.19
12128,1.01
12129,0.05
12130,-0.16
12131,0.98
12132,-0.02
12133,-0.15
12134,1.01
12135,0.0
12136,-0.19
12137,1.0
12138,0.04
12139,-0.15
12140,0.99
12141,-0.02
12142,-0.16
12143,1.01
12144,0.01
12145,-0.18
12146,1.0
12147,0.03
12148,-0.15
12149,1.0
12150,-0.02
12151,-0.17
12152,1.0
12153,0.02
12154,-0.17
12155,0.99
12156,0.01
12157,-0.15
12158,1.0
12159,-0.01
12160,-0.17
12161,1.0
12162,0.02
12163,-0.16
12164,1.0
12165,0.01
12166,-0.16
12167,1.0
12168,0.0
12169,-0.17
12170,1.0
12171,0.02
12172,-0.16
12173,1.0
12174,0.01
12175,-0.16
12176,0.99
12177,0.01
12178,-0.16
12179,1.0
12180,0.01
12181,-0.16
12182,1.01
12183,0.01
12184,-0.17
12185,0.99
12186,0.01
12187,-0.15
12188,1.0
12189,0.01
12190,-0.16
12191,1.01
12192,0.01
12193,-0.17
12194,0.99
12195,0.0
12196,-0.15
12197,1.01
12198,0.01
12199,-0.17
12200,1.0
12201,0.02
12202,-0.16
12203,0.99
12204,-0.01
12205,-0.15
12206,1.01
12207,0.01
12208,-0.18
12209,1.0
12210,0.02
12211,-0.15
12212,0.99
12213,-0.01
12214,-0.16
12215,1.01
12216,0.02
12217,-0.18
12218,0.99
12219,0.01
12220,-0.14
12221,1.0
12222,-0.01
12223,-0.17
12224,1.01
12225,0.03
12226,-0.17
12227,0.98
12228,-0.0
12229,-0.14
12230,1.01
12231,-0.0
12232,-0.18
12233,1.01
12234,0.04
12235,-0.16
12236,0.98
12237,-0.02
12238,-0.14
12239,1.01
12240,0.01
12241,-0.19
12242,1.0
12243,0.03
12244,-0.14
12245,0.98
12246,-0.03
12247,-0.15
12248,1.02
12249,0.03
12250,-0.19
12251,0.99
12252,0.02
12253,-0.13
12254,0.99
12255,-0.03
12256,-0.17
12257,1.02
12258,0.04
12259,-0.18
12260,0.97
12261,-0.0
12262,-0.13
12263,1.01
12264,-0.02
12265,-0.19
12266,1.01
12267,0.05
12268,-0.16
12269,0.97
12270,-0.02
12271,-0.13
12272,1.02
12273,0.0
12274,-0.2
12275,1.0
12276,0.05
12277,-0.14
12278,0.97
12279,-0.03
12280,-0.15
12281,1.03
12282,0.02
12283,-0.2
12284,0.99
12285,0.03
12286,-0.12
12287,0.98
12288,0.01
12289,-0.12
12290,1.0
12291,-0.03
12292,-0.19
12293,1.02
12294,0.05
12295,-0.17
12296,0.97
12297,-0.02
12298,-0.13
12299,1.01
12300,-0.0
12301,-0.2
12302,1.01
12303,0.05
12304,-0.14
12305,0.97
12306,-0.04
12307,-0.14
12308,1.03
12309,0.02
12310,-0.2
12311,0.99
12312,0.04
12313,-0.12
12314,0.98
12315,-0.04
12316,-0.17
12317,1.03
12318,0.04
12319,-0.19
12320,0.98
12321,0.01
12322,-0.11
12323,1.0
12324,-0.03
12325,-0.19
12326,1.02
12327,0.06
12328,-0.17
12329,0.97
12330,-0.02
12331,-0.12
12332,1.01
12333,-0.01
12334,-0.2
12335,1.01
12336,0.06
12337,-0.14
12338,0.97
12339,-0.04
12340,-0.14
12341,1.02
12342,0.02
12343,-0.21
12344,0.99
12345,0.04
12346,-0.12
12347,0.98
12348,-0.04
12349,-0.16
12350,1.03
12351,0.04
12352,-0.2
12353,0.98
12354,0.01
12355,-0.11
12356,0.99
12357,-0.04
12358,-0.19
12359,1.02
12360,0.06
12361,-0.17
12362,0.97
12363,-0.01
12364,-0.12
12365,1.01
12366,-0.01
12367,-0.2
12368,1.01
12369,0.06
12370,-0.15
12371,0.97
12372,-0.03
12373,-0.14
12374,1.02
12375,0.01
12376,-0.21
12377,1.0
12378,0.04
12379,-0.13
12380,0.98
12381,-0.04
12382,-0.16
12383,1.03
12384,0.04
12385,-0.2
12386,0.98
12387,0.02
12388,-0.11
12389,1.0
12390,-0.04
12391,-0.19
12392,1.02
12393,0.06
12394,-0.17
12395,0.97
12396,-0.01
12397,-0.12
12398,1.01
12399,-0.01
12400,-0.2
12401,1.01
12402,0.06
12403,-0.15
12404,0.97
12405,-0.04
12406,-0.14
12407,1.02
12408,0.01
12409,-0.21
12410,0.99
12411,0.04
12412,-0.12
12413,0.98
12414,-0.04
12415,-0.16
12416,1.03
12417,0.04
12418,-0.2
12419,0.98
12420,0.02
12421,-0.11
12422,0.99
12423,-0.04
12424,-0.19
12425,1.02
12426,0.06
12427,-0.17
12428,0.97
12429,-0.01
12430,-0.12
12431,1.01
12432,-0.01
12433,-0.21
12434,1.01
12435,0.06
12436,-0.14
12437,0.97
12438,-0.04
12439,-0.14
12440,1.02
12441,0.02
12442,-0.21
12443,0.99
12444,0.04
12445,-0.12
12446,0.98
12447,-0.04
12448,-0.16
12449,1.03
12450,0.04
12451,-0.2
12452,0.98
12453,0.01
12454,-0.11
12455,1.0
12456,-0.03
12457,-0.19
12458,1.02
12459,0.06
12460,-0.17
12461,0.97
12462,-0.02
12463,-0.12
12464,1.01
12465,-0.01
12466,-0.21
12467,1.01
12468,0.06
12469,-0.14
12470,0.97
12471,-0.04
12472,-0.14
12473,1.03
12474,0.02
12475,-0.21
12476,0.99
12477,0.04
12478,-0.12
12479,0.98
12480,0.01
12481,-0.11
12482,1.0
12483,-0.03
12484,-0.2
12485,1.02
12486,0.06
12487,-0.17
12488,0.97
12489,-0.02
12490,-0.12
12491,1.02
12492,-0.01
12493,-0.21
12494,1.01
12495,0.06
12496,-0.14
12497,0.97
12498,-0.04
12499,-0.14
12500,1.03
12501,0.03
12502,-0.21
12503,0.99
12504,0.03
12505,-0.11
12506,0.99
12507,-0.04
12508,-0.17
12509,1.03
12510,0.05
12511,-0.19
12512,0.97
12513,0.0
12514,-0.11
12515,1.0
12516,-0.03
12517,-0.2
12518,1.02
12519,0.06
12520,-0.16
12521,0.96
12522,-0.03
12523,-0.12
12524,1.02
12525,0.0
12526,-0.21
12527,1.0
12528,0.05
12529,-0.13
12530,0.97
12531,-0.04
12532,-0.15
12533,1.03
12534,0.03
12535,-0.21
12536,0.99
12537,0.03
12538,-0.11
12539,0.99
12540,-0.04
12541,-0.18
12542,1.03
12543,0.05
12544,-0.19
12545,0.97
12546,-0.0
12547,-0.11
12548,1.01
12549,-0.02
12550,-0.2
12551,1.01
12552,0.06
12553,-0.15
12554,0.97
12555,-0.03
12556,-0.13
12557,1.02
12558,0.01
12559,-0.21
12560,1.0
12561,0.05
12562,-0.13
12563,0.98
12564,-0.04
12565,-0.16
12566,1.03
12567,0.04
12568,-0.2
12569,0.98
12570,0.02
12571,-0.11
12572,0.99
12573,-0.04
12574,-0.19
12575,1.03
12576,0.06
12577,-0.18
12578,0.97
12579,-0.01
12580,-0.11
12581,1.01
12582,-0.01
12583,-0.21
12584,1.01
12585,0.06
12586,-0.15
12587,0.97
12588,-0.03
12589,-0.13
12590,1.03
12591,0.02
12592,-0.21
12593,1.0
12594,0.04
12595,-0.12
12596,0.98
12597,-0.04
12598,-0.16
12599,1.03
12600,0.04
12601,-0.2
12602,0.98
12603,0.01
12604,-0.11
12605,1.0
12606,-0.03
12607,-0.19
12608,1.02
12609,0.06
12610,-0.17
12611,0.97
12612,-0.02
12613,-0.12
12614,1.01
12615,-0.01
12616,-0.21
12617,1.01
12618,0.05
12619,-0.14
12620,0.97
12621,-0.03
12622,-0.14
12623,1.03
12624,0.02
12625,-0.21
12626,0.99
12627,0.03
12628,-0.12
12629,0.98
12630,-0.04
12631,-0.17
12632,1.03
12633,0.05
12634,-0.19
12635,0.97
12636,0.0
12637,-0.11
12638,1.0
12639,-0.02
12640,-0.2
12641,1.02
12642,0.06
12643,-0.17
12644,0.97
12645,-0.02
12646,-0.12
12647,1.02
12648,-0.0
12649,-0.21
12650,1.0
12651,0.05
12652,-0.14
12653,0.97
12654,-0.03
12655,-0.15
12656,1.03
12657,0.03
12658,-0.21
12659,0.99
12660,0.03
12661,-0.11
12662,0.99
12663,-0.04
12664,-0.18
12665,1.03
12666,0.05
12667,-0.19
12668,0.97
12669,-0.0
12670,-0.11
12671,1.01
12672,-0.02
12673,-0.13
12674,1.02
12675,0.01
12676,-0.21
12677,1.0
12678,0.04
12679,-0.13
12680,0.98
12681,-0.04
12682,-0.15
12683,1.03
12684,0.03
12685,-0.2
12686,0.98
12687,0.02
12688,-0.11
12689,0.99
12690,-0.03
12691,-0.18
12692,1.02
12693,0.05
12694,-0.18
12695,0.97
12696,-0.01
12697,-0.12
12698,1.01
12699,-0.01
12700,-0.2
12701,1.01
12702,0.05
12703,-0.15
12704,0.97
12705,-0.03
12706,-0.13
12707,1.02
12708,0.01
12709,-0.21
12710,1.0
12711,0.04
12712,-0.13
12713,0.98
12714,-0.04
12715,-0.16
12716,1.03
12717,0.04
12718,-0.2
12719,0.98
12720,0.01
12721,-0.11
12722,1.0
12723,-0.03
12724,-0.19
12725,1.02
12726,0.05
12727,-0.17
12728,0.97
12729,-0.01
12730,-0.12
12731,1.01
12732,-0.01
12733,-0.2
12734,1.01
12735,0.05
12736,-0.14
12737,0.97
12738,-0.03
12739,-0.14
12740,1.03
12741,0.02
12742,-0.2
12743,0.99
12744,0.03
12745,-0.12
12746,0.98
12747,-0.03
12748,-0.17
12749,1.03
12750,0.04
12751,-0.19
12752,0.98
12753,0.01
12754,-0.11
12755,1.0
12756,-0.02
12757,-0.19
12758,1.02
12759,0.05
12760,-0.17
12761,0.97
12762,-0.01
12763,-0.13
12764,1.02
12765,-0.0
12766,-0.2
12767,1.01
12768,0.04
12769,-0.14
12770,0.97
12771,-0.03
12772,-0.15
12773,1.02
12774,0.02
12775,-0.2
12776,0.99
12777,0.02
12778,-0.12
12779,0.99
12780,-0.03
12781,-0.17
12782,1.02
12783,0.04
12784,-0.18
12785,0.97
12786,0.0
12787,-0.12
12788,1.0
12789,-0.02
12790,-0.19
12791,1.01
12792,0.05
12793,-0.16
12794,0.97
12795,-0.02
12796,-0.13
12797,1.02
12798,0.0
12799,-0.2
12800,1.0
12801,0.04
12802,-0.13
12803,0.98
12804,-0.03
12805,-0.15
12806,1.02
12807,0.03
12808,-0.2
12809,0.99
12810,0.02
12811,-0.12
12812,0.99
12813,-0.03
12814,-0.18
12815,1.02
12816,0.04
12817,-0.18
12818,0.97
12819,-0.0
12820,-0.12
12821,1.01
12822,-0.01
12823,-0.2
12824,1.01
12825,0.04
12826,-0.15
12827,0.97
12828,-0.02
12829,-0.14
12830,1.02
12831,0.01
12832,-0.2
12833,1.0
12834,0.03
12835,-0.13
12836,0.98
12837,-0.03
12838,-0.16
12839,1.03
12840,0.03
12841,-0.19
12842,0.98
12843,0.01
12844,-0.12
12845,1.0
12846,-0.02
12847,-0.18
12848,1.02
12849,0.04
12850,-0.17
12851,0.97
12852,-0.01
12853,-0.13
12854,1.01
12855,-0.0
12856,-0.2
12857,1.01
12858,0.04
12859,-0.15
12860,0.98
12861,-0.02
12862,-0.14
12863,1.02
12864,-0.03
12865,-0.17
12866,1.02
12867,0.03
12868,-0.19
12869,0.98
12870,0.01
12871,-0.12
12872,1.0
12873,-0.02
12874,-0.19
12875,1.02
12876,0.04
12877,-0.16
12878,0.97
12879,-0.01
12880,-0.13
12881,1.01
12882,0.0
12883,-0.2
12884,1.0
12885,0.04
12886,-0.14
12887,0.98
12888,-0.02
12889,-0.15
12890,1.02
12891,0.02
12892,-0.2
12893,0.99
12894,0.02
12895,-0.13
12896,0.99
12897,-0.02
12898,-0.17
12899,1.02
12900,0.04
12901,-0.18
12902,0.98
12903,0.0
12904,-0.12
12905,1.0
12906,-0.01
12907,-0.19
12908,1.01
12909,0.04
12910,-0.16
12911,0.97
12912,-0.02
12913,-0.14
12914,1.02
12915,0.01
12916,-0.2
12917,1.0
12918,0.03
12919,-0.14
12920,0.98
12921,-0.02
12922,-0.16
12923,1.02
12924,0.03
12925,-0.19
12926,0.99
12927,0.01
12928,-0.13
12929,0.99
12930,-0.02
12931,-0.18
12932,1.02
12933,0.04
12934,-0.17
12935,0.98
12936,-0.0
12937,-0.13
12938,1.01
12939,-0.0
12940,-0.19
12941,1.01
12942,0.04
12943,-0.15
12944,0.98
12945,-0.02
12946,-0.14
12947,1.02
12948,0.02
12949,-0.2
12950,0.99
12951,0.03
12952,-0.13
12953,0.98
12954,-0.02
12955,-0.16
12956,1.02
12957,0.03
12958,-0.19
12959,0.98
12960,0.01
12961,-0.12
12962,1.0
12963,-0.01
12964,-0.18
12965,1.02
12966,0.04
12967,-0.17
12968,0.98
12969,-0.01
12970,-0.13
12971,1.01
12972,0.0
12973,-0.19
12974,1.0
12975,0.03
12976,-0.14
12977,0.98
12978,-0.02
12979,-0.15
12980,1.02
12981,0.02
12982,-0.19
12983,0.99
12984,0.02
12985,-0.13
12986,0.99
12987,-0.02
12988,-0.17
12989,1.02
12990,0.03
12991,-0.18
12992,0.98
12993,0.0
12994,-0.13
12995,1.0
12996,-0.01
12997,-0.19
12998,1.01
12999,0.04
13000,-0.16
13001,0.98
13002,-0.01
13003,-0.14
13004,1.01
13005,0.01
13006,-0.19
13007,1.0
13008,0.03
13009,-0.14
13010,0.98
13011,-0.02
13012,-0.16
13013,1.02
13014,0.02
13015,-0.19
13016,0.99
13017,0.01
13018,-0.13
13019,1.0
13020,-0.01
13021,-0.18
13022,1.02
13023,0.03
13024,-0.17
13025,0.98
13026,-0.0
13027,-0.13
13028,1.01
13029,-0.0
13030,-0.19
13031,1.01
13032,0.03
13033,-0.15
13034,0.98
13035,-0.01
13036,-0.15
13037,1.02
13038,0.02
13039,-0.19
13040,1.0
13041,0.02
13042,-0.14
13043,0.99
13044,-0.01
13045,-0.17
13046,1.02
13047,0.03
13048,-0.18
13049,0.98
13050,0.01
13051,-0.13
13052,1.0
13053,-0.01
13054,-0.18
13055,1.01
13056,0.01
13057,-0.19
13058,1.0
13059,0.03
13060,-0.15
13061,0.98
13062,-0.01
13063,-0.15
13064,1.02
13065,0.02
13066,-0.19
13067,0.99
13068,0.01
13069,-0.13
13070,0.99
13071,-0.01
13072,-0.17
13073,1.02
13074,0.03
13075,-0.17
13076,0.98
13077,0.0
13078,-0.14
13079,1.01
13080,-0.0
13081,-0.18
13082,1.01
13083,0.03
13084,-0.16
13085,0.98
13086,-0.01
13087,-0.15
13088,1.01
13089,0.01
13090,-0.19
13091,1.0
13092,0.02
13093,-0.14
13094,0.99
13095,-0.01
13096,-0.16
13097,1.02
13098,0.02
13099,-0.18
13100,0.99
13101,0.01
13102,-0.14
13103,1.0
13104,-0.0
13105,-0.18
13106,1.01
13107,0.02
13108,-0.16
13109,0.98
13110,-0.0
13111,-0.14
13112,1.01
13113,0.01
13114,-0.18
13115,1.0
13116,0.02
13117,-0.15
13118,0.98
13119,-0.01
13120,-0.16
13121,1.01
13122,0.02
13123,-0.18
13124,0.99
13125,0.01
13126,-0.14
13127,0.99
13128,-0.0
13129,-0.17
13130,1.01
13131,0.02
13132,-0.17
13133,0.99
13134,0.0
13135,-0.14
13136,1.0
13137,0.0
13138,-0.18
13139,1.01
13140,0.02
13141,-0.16
13142,0.99
13143,-0.0
13144,-0.15
13145,1.01
13146,0.01
13147,-0.18
13148,1.0
13149,0.01
13150,-0.15
13151,0.99
13152,-0.0
13153,-0.16
13154,1.01
13155,0.02
13156,-0.17
13157,0.99
13158,0.01
13159,-0.14
13160,1.0
13161,0.0
13162,-0.17
13163,1.01
13164,0.02
13165,-0.16
13166,0.99
13167,0.0
13168,-0.15
13169,1.01
13170,0.01
13171,-0.18
13172,1.0
13173,0.01
13174,-0.15
13175,0.99
13176,-0.0
13177,-0.16
13178,1.01
13179,0.02
13180,-0.17
13181,0.99
13182,0.01
13183,-0.15
13184,0.99
13185,0.0
13186,-0.17
13187,1.01
13188,0.02
13189,-0.17
13190,0.99
13191,0.0
13192,-0.15
13193,1.0
13194,0.01
13195,-0.18
13196,1.01
13197,0.01
13198,-0.16
13199,0.99
13200,0.0
13201,-0.16
13202,1.01
13203,0.02
13204,-0.17
13205,1.0
13206,0.01
13207,-0.15
13208,0.99
13209,0.0
13210,-0.17
13211,1.01
13212,0.02
13213,-0.17
13214,0.99
13215,0.0
13216,-0.15
13217,1.0
13218,0.01
13219,-0.17
13220,1.0
13221,0.01
13222,-0.16
13223,0.99
13224,0.0
13225,-0.16
13226,1.0
13227,0.01
13228,-0.17
13229,1.0
13230,0.01
13231,-0.15
13232,0.99
13233,0.0
13234,-0.16
13235,1.01
13236,0.02
13237,-0.17
13238,1.0
13239,0.0
13240,-0.15
13241,1.0
13242,0.01
13243,-0.17
13244,1.0
13245,0.01
13246,-0.16
13247,0.99
13248,0.01
13249,-0.15
13250,0.99
13251,0.0
13252,-0.16
13253,1.01
13254,0.02
13255,-0.17
13256,1.0
13257,-0.0
13258,-0.15
13259,1.0
13260,0.01
13261,-0.17
13262,1.0
13263,0.01
13264,-0.16
13265,0.99
13266,-0.0
13267,-0.16
13268,1.0
13269,0.02
13270,-0.17
13271,1.0
13272,0.01
13273,-0.15
13274,0.99
13275,-0.0
13276,-0.16
13277,1.0
13278,0.02
13279,-0.17
13280,1.0
13281,-0.0
13282,-0.15
13283,1.0
13284,0.01
13285,-0.17
13286,1.01
13287,0.02
13288,-0.16
13289,0.99
13290,-0.01
13291,-0.16
13292,1.0
13293,0.02
13294,-0.17
13295,1.0
13296,0.01
13297,-0.15
13298,1.0
13299,-0.0
13300,-0.16
13301,1.01
13302,0.03
13303,-0.17
13304,0.99
13305,-0.0
13306,-0.15
13307,1.0
13308,0.0
13309,-0.17
13310,1.0
13311,0.03
13312,-0.16
13313,0.99
13314,-0.01
13315,-0.15
13316,1.0
13317,0.02
13318,-0.18
13319,1.0
13320,0.02
13321,-0.15
13322,0.99
13323,-0.01
13324,-0.16
13325,1.01
13326,0.03
13327,-0.17
13328,1.0
13329,0.0
13330,-0.14
13331,1.0
13332,-0.0
13333,-0.17
13334,1.01
13335,0.03
13336,-0.16
13337,0.99
13338,-0.01
13339,-0.15
13340,1.0
13341,0.01
13342,-0.18
13343,1.0
13344,0.02
13345,-0.15
13346,0.99
13347,-0.02
13348,-0.16
13349,1.01
13350,0.03
13351,-0.18
13352,0.99
13353,0.01
13354,-0.14
13355,1.0
13356,-0.01
13357,-0.17
13358,1.01
13359,0.03
13360,-0.17
13361,0.99
13362,-0.01
13363,-0.14
13364,1.0
13365,0.0
13366,-0.18
13367,1.0
13368,0.03
13369,-0.16
13370,0.99
13371,-0.02
13372,-0.15
13373,1.01
13374,0.02
13375,-0.18
13376,1.0
13377,0.02
13378,-0.14
13379,0.99
13380,-0.02
13381,-0.16
13382,1.01
13383,0.04
13384,-0.18
13385,0.99
13386,-0.0
13387,-0.14
13388,1.0
13389,-0.01
13390,-0.18
13391,1.01
13392,0.04
13393,-0.16
13394,0.98
13395,-0.02
13396,-0.14
13397,1.01
13398,0.01
13399,-0.19
13400,1.0
13401,0.03
13402,-0.14
13403,0.99
13404,-0.02
13405,-0.16
13406,1.01
13407,0.03
13408,-0.18
13409,0.99
13410,0.01
13411,-0.13
13412,1.0
13413,-0.02
13414,-0.17
13415,1.01
13416,0.04
13417,-0.17
13418,0.98
13419,-0.01
13420,-0.13
13421,1.01
13422,-0.0
13423,-0.19
13424,1.01
13425,0.04
13426,-0.15
13427,0.98
13428,-0.03
13429,-0.15
13430,1.01
13431,0.02
13432,-0.19
13433,0.99
13434,0.02
13435,-0.13
13436,0.99
13437,-0.03
13438,-0.17
13439,1.01
13440,-0.01
13441,-0.19
13442,1.01
13443,0.05
13444,-0.16
13445,0.98
13446,-0.02
13447,-0.14
13448,1.01
13449,0.01
13450,-0.2
13451,1.0
13452,0.04
13453,-0.14
13454,0.98
13455,-0.03
13456,-0.16
13457,1.02
13458,0.03
13459,-0.19
13460,0.99
13461,0.01
13462,-0.12
13463,1.0
13464,-0.03
13465,-0.18
13466,1.01
13467,0.05
13468,-0.17
13469,0.98
13470,-0.01
13471,-0.12
13472,1.01
13473,-0.01
13474,-0.2
13475,1.01
13476,0.05
13477,-0.15
13478,0.98
13479,-0.03
13480,-0.14
13481,1.02
13482,0.02
13483,-0.2
13484,0.99
13485,0.03
13486,-0.13
13487,0.99
13488,-0.04
13489,-0.17
13490,1.02
13491,0.05
13492,-0.19
13493,0.98
13494,0.0
13495,-0.12
13496,1.0
13497,-0.02
13498,-0.19
13499,1.01
13500,0.06
13501,-0.16
13502,0.97
13503,-0.03
13504,-0.13
13505,1.02
13506,0.01
13507,-0.21
13508,1.0
13509,0.05
13510,-0.14
13511,0.98
13512,-0.04
13513,-0.15
13514,1.02
13515,0.03
13516,-0.2
13517,0.99
13518,0.02
13519,-0.11
13520,0.99
13521,-0.03
13522,-0.18
13523,1.02
13524,0.06
13525,-0.18
13526,0.97
13527,-0.01
13528,-0.12
13529,1.01
13530,-0.01
13531,-0.2
13532,1.01
13533,0.06
13534,-0.15
13535,0.97
13536,-0.04
13537,-0.13
13538,1.02
13539,0.02
13540,-0.21
13541,0.99
13542,0.04
13543,-0.12
13544,0.98
13545,-0.04
13546,-0.16
13547,1.03
13548,0.05
13549,-0.2
13550,0.98
13551,0.01
13552,-0.11
13553,1.0
13554,-0.03
13555,-0.19
13556,1.02
13557,0.06
13558,-0.17
13559,0.97
13560,-0.02
13561,-0.12
13562,1.02
13563,-0.0
13564,-0.21
13565,1.0
13566,0.05
13567,-0.14
13568,0.97
13569,-0.04
13570,-0.14
13571,1.03
13572,0.03
13573,-0.21
13574,0.99
13575,0.03
13576,-0.11
13577,0.99
13578,-0.04
13579,-0.18
13580,1.02
13581,0.05
13582,-0.19
13583,0.97
13584,-0.01
13585,-0.11
13586,1.01
13587,-0.02
13588,-0.2
13589,1.01
13590,0.06
13591,-0.16
13592,0.97
13593,-0.04
13594,-0.13
13595,1.03
13596,0.01
13597,-0.22
13598,1.0
13599,0.04
13600,-0.12
13601,0.98
13602,-0.04
13603,-0.16
13604,1.03
13605,0.04
13606,-0.2
13607,0.98
13608,0.01
13609,-0.11
13610,1.0
13611,-0.03
13612,-0.19
13613,1.02
13614,0.06
13615,-0.18
13616,0.97
13617,-0.02
13618,-0.11
13619,1.02
13620,-0.01
13621,-0.21
13622,1.01
13623,0.06
13624,-0.14
13625,0.97
13626,-0.04
13627,-0.14
13628,1.03
13629,0.02
13630,-0.22
13631,0.99
13632,0.05
13633,-0.2
13634,0.97
13635,0.0
13636,-0.1
13637,1.01
13638,-0.03
13639,-0.2
13640,1.02
13641,0.06
13642,-0.16
13643,0.96
13644,-0.03
13645,-0.12
13646,1.02
13647,0.01
13648,-0.22
13649,1.0
13650,0.05
13651,-0.13
13652,0.97
13653,-0.04
13654,-0.15
13655,1.03
13656,0.04
13657,-0.21
13658,0.98
13659,0.02
13660,-0.11
13661,0.99
13662,-0.04
13663,-0.19
13664,1.03
13665,0.06
13666,-0.18
13667,0.97
13668,-0.01
13669,-0.11
13670,1.01
13671,-0.01
13672,-0.21
13673,1.01
13674,0.06
13675,-0.15
13676,0.97
13677,-0.04
13678,-0.13
13679,1.03
13680,0.02
13681,-0.22
13682,0.99
13683,0.04
13684,-0.12
13685,0.98
13686,-0.04
13687,-0.16
13688,1.03
13689,0.04
13690,-0.2
13691,0.97
13692,0.01
13693,-0.1
13694,1.0
13695,-0.03
13696,-0.2
13697,1.02
13698,0.06
13699,-0.17
13700,0.96
13701,-0.02
13702,-0.12
13703,1.02
13704,-0.0
13705,-0.22
13706,1.0
13707,0.05
13708,-0.13
13709,0.97
13710,-0.04
13711,-0.14
13712,1.03
13713,0.03
13714,-0.21
13715,0.98
13716,0.02
13717,-0.11
13718,0.99
13719,-0.04
13720,-0.18
13721,1.03
13722,0.05
13723,-0.19
13724,0.97
13725,-0.0
13726,-0.11
13727,1.01
13728,-0.02
13729,-0.2
13730,1.01
13731,0.05
13732,-0.16
13733,0.97
13734,-0.03
13735,-0.13
13736,1.02
13737,0.01
13738,-0.21
13739,1.0
13740,0.04
13741,-0.13
13742,0.98
13743,-0.03
13744,-0.16
13745,1.03
13746,0.04
13747,-0.2
13748,0.98
13749,0.01
13750,-0.11
13751,1.0
13752,-0.03
13753,-0.19
13754,1.02
13755,0.05
13756,-0.18
13757,0.97
13758,-0.01
13759,-0.12
13760,1.02
13761,-0.0
13762,-0.21
13763,1.01
13764,0.05
13765,-0.14
13766,0.97
13767,-0.03
13768,-0.14
13769,1.02
13770,0.02
13771,-0.21
13772,0.99
13773,0.03
13774,-0.12
13775,0.99
13776,-0.03
13777,-0.17
13778,1.03
13779,0.04
13780,-0.19
13781,0.97
13782,0.0
13783,-0.11
13784,1.01
13785,-0.01
13786,-0.19
13787,1.01
13788,0.05
13789,-0.16
13790,0.97
13791,-0.02
13792,-0.13
13793,1.02
13794,0.01
13795,-0.21
13796,1.0
13797,0.03
13798,-0.13
13799,0.98
13800,-0.03
13801,-0.15
13802,1.03
13803,0.03
13804,-0.2
13805,0.98
13806,0.01
13807,-0.12
13808,1.0
13809,-0.02
13810,-0.18
13811,1.02
13812,0.04
13813,-0.18
13814,0.97
13815,-0.01
13816,-0.12
13817,1.01
13818,-0.0
13819,-0.2
13820,1.01
13821,0.04
13822,-0.15
13823,0.97
13824,0.02
13825,-0.13
13826,0.99
13827,-0.02
13828,-0.17
13829,1.02
13830,0.03
13831,-0.19
13832,0.98
13833,0.01
13834,-0.12
13835,1.0
13836,-0.01
13837,-0.19
13838,1.01
13839,0.04
13840,-0.16
13841,0.98
13842,-0.01
13843,-0.13
13844,1.01
13845,0.01
13846,-0.2
13847,1.0
13848,0.03
13849,-0.14
13850,0.98
13851,-0.02
13852,-0.15
13853,1.02
13854,0.02
13855,-0.19
13856,0.99
13857,0.01
13858,-0.13
13859,0.99
13860,-0.01
13861,-0.17
13862,1.02
13863,0.03
13864,-0.17
13865,0.98
13866,-0.0
13867,-0.13
13868,1.01
